"bathrooms","bedrooms","created","description","display_address","latitude","longitude","price","street_address","interest_level","elevator","cats_allowed","hardwood_floors","dogs_allowed","doorman","dishwasher","no_fee","laundry_in_building","fitness_center","pre-war","laundry_in_unit","roof_deck","outdoor_space","dining_room","high_speed_internet","balcony","swimming_pool","new_construction","terrace","exclusive","loft","garden_patio","wheelchair_access","common_outdoor_space"
1.0,3,"2016-04-05 06:12:13","THIS APARTMENT IS LOCATED RIGHT AT THE HEART OF THE HUDSON. THIS LUXURIOUS APARTMENT HAS AN OPULENT ENTRANCE AT THE LOBBY WITH A TOUCH OF ART. 24 HR CONCIERGE AND DOORMAN PROVIDES THE REQUIRED SECURITY ONE DESIRES IN SUCH A RESIDENCE. EACH BEDROOM HAS ITS OWN CLOSETS WITH OVERSIZE WINDOWS LOOKING TOWARDS THE STATUE OF LIBERTY. THE APARTMENT IS CLOSE TO THE 1, 4, 5, R TRAIN AND SOUTH FERRY. LOTS OF GROCERY AND SHOPPING IN THE AREA. A MUST SEE!!!!!!<br /><br />HARBOR AND RIVER VIEWS, OVERLOOKING THE STATUE OF LIBERTY AND TRADE CENTER, CLASSIC MARBLE VENETIAN LOBBY, FREE WIFI, ROOF-DECK, 24 HOUR CONCIERGE/DOORMAN, PET FRIENDLY, VALET PARKING,  LUXURY HOTEL STYLE AMENITIES, WASHER/DRYER EVERY FLOOR, OVER-SIZED WINDOWS AND CLOSETS, HARDWOOD FLOORS, MARBLE CHEF KITCHEN WITH NEW APPLIANCES AND DISH WASHER, DISCOUNTED ELECTRICITY, VANITY BATHROOM WITH BEAUTIFUL GRANITE, LARGE CEILING TRULY MAKES THIS UNIT A TRUE STEAL. ALL WITH IN JUST A FEW STEPS FROM ALL MAJOR PUBLIC TRANSPORTATION.......................<br /><br />FOR IMMEDIATE SHOWING PLEASE CONTACT YURI DIAZ AT (501-606-3449 OR VIA EMAIL kagglemanager@renthop.com<br /><br /><p><a  website_redacted ","West St.",40.7056,-74.0162,3500,"1 West St.","medium",1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-03 03:00:42","Most Desirable Block In Nolita- Central & Quiet- Elevator Building With New Marble Lobby- Steps From The Subway- Surrounded By Great Restaurants, Bars, Nightlife, Art Galleries And More... No Broker Fee<br /><br />Super Spacious One Bedroom- Brand New Renovation-  Double Exposure- Super Bright- Amazing Panoramic Views- Soundproof Windows- Custom Wood Kitchen With Brand New Stainless Steel Appliances Including Dishwasher- Kashmir White Granite Countertops & Breakfast Bar- New Bathroom Vanities With Tons of Counter Space- Hardwood Floors Throughout<br /><br />$3400   **NO BROKER FEE** Unbelievable Deal In Nolita!! Don't Miss Out!! Contact Me For An Exclusive Showing! Joseph Chehova 453-201-3293 kagglemanager@renthop.com<br /><br /><p><a  website_redacted ","Prince Street",40.7233,-73.9958,3400,"50 Prince Street","low",1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-06-09 04:06:57","        Currently under renovation, this one bedroom is going to be beautiful!<br /><br />Call or text us to set up your personal tour today!<br />","3291 Hull Avenue",40.8767,-73.8747,1300,"3291 Hull Avenue","high",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-15 22:20:06","LOOK NO FURTHER!!

AMAZING 1 BEDROOM IN THE HEART OF MIDTOWN MANHATTAN! AN IMMENSE AMOUNT OF LIVING SPACE WITH A LARGE BEDROOM AND CLOSET! HARDWOOD FLOORS WITH HIGH CEILINGS AND PLENTY OF NATURAL SUNLIGHT!

CALL MIKE 208-421-1596 FOR VIEWING TIMES!   

COME ENJOY THE GOOD LIFE FOR LESS $$$!!!!

Listing Id: 228923","midtown west",40.7638,-73.9937,1995,"516 W 48th St","medium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,"2016-04-21 03:55:11","This gorgeous apartment is priced perfectly and will not last. Beautifully Renovated with updated fixtures and appliances. Fantastic Sun Exposure, and comfortable living space. Great Closet Space. Conveniently located near restaurants, shops, bars, lounges, and the best this area has to offer. All transportation, including express trains, within minutes from your front door. For more information on this apartment and othersCall/Text/E-Mail Doyin 746-685-8384 kagglemanager@renthop.com**I HAVE ACCESS TO EVERY AVAILABLE LISTING INCLUDING EXCLUSIVE LISTINGS AT BOND NEW YORK PROPERTIES. IF THIS APARTMENT IS NOT WHAT YOU ARE LOOKING FOR, I HAVE THE MEANS TO FIND YOU THE RIGHT PLACE SO FEEL FREE TO E-MAIL, TEXT, OR CALL AT ANY TIME** <br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","W 79 Street",40.7829,-73.977,6800,"147 W 79 Street","low",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-30 05:57:40","* Midtown West 1 Bedroom * Large Living Room with space enough for Dining Area, large windows & lots of light - Walk-Through Kitchen with Stainless Steel Appliances, Dishwasher, Microwave, Granite Floor & Countertops, White Cabinets - King Size Bedroom - Wood floors - Marble Bath - Great Closet Space. * NO FEE *<br /><br />Building has 24 hr Doorman, Elevator, Laundry, *NO PETS*. In the heart of Midtown West, close to Central Park and Broadway's theater district, this neighborhood has abundant shopping, dining and NYC cultural attractions. Nearby transportation includes Subways 1, 2, 3, F, N, Q, R, A, C, B, D, E, M and all local buses.For a viewing please call or text MARK GIORDANO at (052-515-4541 or email kagglemanager@renthop.com<br /><br /><br /><br /><p><a  website_redacted ","8th Ave.",40.7637,-73.9846,2885,"888 8th Ave.","medium",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-04 01:10:06","Lovely Inwood apartment available for immediate occupancy. Lovely sized bedroom. Great living room with open kitchen. Elevator building with super and laundry. Minutes to both the A and the 1 NYC subway lines. Please contact Jesse to view! ","Hillside Avenue",40.8586,-73.9306,1450,"11 Hillside Avenue","low",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4,"2016-04-22 03:55:01","Actual Apartment Photos<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","W 87 Street",40.789,-73.9756,8495,"247 W 87 Street","low",1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1,"2016-04-07 02:55:35","","Park Ter E",40.8696,-73.9174,1750,"10 Park Ter E","low",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,"2016-04-22 02:51:02","CHARMING RENOVATED BUILDING-NEWLY RENOVATED HIGH END FINISHES-IN THE HEART OF WEST VILLAGE-STEPS AWAY FROM THE BEST NIGHT LIFE IN MANHATTAN- MOST EXCLUSIVE RESTAURANTS & BARS OUTSIDE YOUR DOOR-CLOSE TO TRANSPORTATION<br /><br />Renovated 3 bedroom, very sunny, granite bathroom, exposed brick, modern granite kitchen, stainless steel appliances, dishwasher, high ceilings, hardwood floors.<br /><br />FOR THIS AND ALL OTHER CURRENT AVAILABILITY CONTACT ME TO FIND YOU THE BEST DEAL ON THE MARKET ***TEXT OR CALL GABRIELA VIRAGOVA AT (363-820-2483 OR E-MAIL kagglemanager@renthop.com<br /><br /><p><a  website_redacted ","West 10 Street",40.7347,-74.0009,6000,"141 West 10th Street","low",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,"2016-04-26 03:20:42","Beautifully furnished studio with floor to ceiling windows, great light, renovated black granite kitchens, marble baths in a beautiful building!   Think Cafe on first floor, shuttle service to trains nearby every morning.  Quiet neighborhood with quick access to Hell's kitchen's fine selection of bars, restaurants;  Gotham West Market, as well as a shuttle ride to Times Square! Some of the best amenities in Hells Kitchen!!  Gym, Pool, Kickboxing, Yoga complete with classes!  One of the best deals in Manhattan!  Lower prices for SPACE, AMENITIES that are affordable!! ~Shuttle access to NQR ACE 123 Trains~heat/ hot water included~Doorman Elevator ~Laundry in Building~Amenities ~gym classes~pool~lounge~Friendly building with strong staff<br /><br />Short term leases ok.  Terms can be 6 months.<br /><br />I am ready to help find you your next great home!!!   With several resources, connections at my fingertips, I can find you a space you love, ensure its a smooth experience, and guide you through any housing related ordeal, day or night!!<br /><br /><br /><br />-------------Listing courtesy of Miron Properties. All material herein is intended for information purposes only and has been compiled from sources deemed reliable. Though information is believed to be correct, it is presented subject to errors, omissions, changes or withdrawal without notice.  Miron Properties is a licensed Real Estate Broker.  www.MironProperties.com<p><a  website_redacted ","West 42nd Street",40.760999999999996,-73.999,4900,"620 West 42nd Street","low",1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2.0,3,"2016-04-21 06:23:37","**!!!**LUX XL CONVERTIBLE  3BD **POOL**GYM**WOW**MUST SEE*** YOUR SEARCH ENDS HERE!! COME SEE FOR YOURSELF!!WONDERFUL, 3BD 2BA FLEX, RENOVATED MARBLE KITCHEN**HUGE POOL GREAT FOR ENTERTAINING***ALL NEW STAINLESS STEAL APPLIANCES*** DISHWASHER**STUNNING CUSTOM MADE CABINETS AND GRANITE COUNTER TOPS***LOCATED IN ONE OF THE BEST BUILDINGS IN UES** BEAUTIFUL OAK FLOORS, HUGE WINDOWS THAT GIVES YOU LOTS OF LIGHT** ***PARKING GARAGE W/ VALET WOW**GREAT CLOSET SPACE.NEAR TO ALL #SUBWAY #RESTAURANTS #BARS #MOVIE THEATER #UPPER EAST SIDE**SPOIL YOURSELF LIVING IN CLASSY, MODERN BUILDING THAT OFFERS 24/7 DOORMAN, GYM,***OUTDOOR SPACE, ROOF DECK & LAUNDRY***<br /><br />**PERFECT FOR SHARES****PETS WELCOMED**NO FEE<br /><br />For a private viewing or questions feel free to call, text or email Andre Savocchi:(718) kagglemanager@renthop.com WHAT YOU ARE LOOKING FOR? FEEL FREE TO CALL OR EMAIL WITH ANY QUESTIONS OR SPECIAL REQUESTS. I'LL BE MORE THAN HAPPY TO FURTHER ASSIST YOU IN YOUR SEARCH.<br /><br /><p><a  website_redacted ","E 95th St",40.7845,-73.9487,4000,"225 E 95th St","medium",1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,2,"2016-04-09 02:24:46","Fantastic 2 bedroom Upper east, great BRs sizes, nice location 10 min from subway , hardwood floor , great natural light.Contact me for more info text , email , call  Jay 848-489-1376 <br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","E 84 Street",40.7761,-73.9512,2775,"333 E 84 Street","low",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-05 02:27:41","CooperCooper.com :: Web ID #178949; Access 1000s of Unique Listings Online; APARTMENT FEATURES: Wood Floors; BUILDING AMENITIES: Rental, Pre-War, Mid-Rise, Doorman, Elevator, Laundry Room, Roof Deck; AREA/NEIGHBORHOOD: Silver Moon, Access to the M104,M116, M60, Central Park, Riverside Park, Whole Foods Market, Gristedes, Access to the 1/A/B/C Subways; CONTACT US: For more information or to schedule a viewing, call Cooper &amp; Cooper at 000-420-2751 or email: kagglemanager@renthop.com; HELPFUL LINKS: Find A C&amp;C Associate - CooperCooper.com/Associates; Search 1000s Of Apartments - CooperCooper.com/SearchRentals; Attend Our Next Buying Seminar - CooperCooper.com/BuyingSeminar; Read Reviews - CooperCooper.com/Testimonials","West 100th Street",40.7974,-73.9706,2695,"250 West 100th Street","low",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,"2016-04-04 02:24:59","This is a pre war building located in East Harlem in the area you have lots of fantastic restaurants to choose from , exciting night life and transportation is close with the 6th train a short walk away. There is great shopping in the area including costco, target and much more.<br /><br />This is a 2br apartment that features hardwood floors, lots of natural light and spacious layout. The kitchen has stainless steal appliances and plenty of cabinet space.<br /><br />To view this apartment please contact Christopher Gifford 120-543-0965 kagglemanager@renthop.com<br /><br /><p><a  website_redacted ","E 117",40.797,-73.9363,1800,"322 E 117","medium",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,"2016-06-24 07:55:11","Welcome to your new home! This extravagantly outfitted 3 Bedroom 2 Bath awaits your occupancy! Replete with essentially everything necessary to make this a place you can call home! You will absolutely love the modern nuances & finishes that went into this wonderful home! Unit features include: a magical pass through gourmet kitchen beautifully outfitted with rich Black Granite counter-tops, superior cabinetry, top-tier stainless steel appliances (MW, & DW included), an apron-front farm house sink, adequate counter-top space, and high-end fixtures. Also offering: 6 large custom closets, unparalleled natural light streaming through the wall of full-sized windows during the height of the day, charming crown molding, three king+ sized bedrooms that can comfortably fit mid-size furniture, a very accommodating layout providing you with a generously sized living room area with enough room to create a designated dining area/entertainment area, upgraded hard-wood flooring, and two pristine custom designed bathrooms with newly installed fixtures. Building features include: a live-in super. Located within easy access to mass transportation & neighborhood conveniences such as parks, shopping, and restaurants.<br /><br /><br /><br /><br /><br /><p><a  website_redacted ","President St.",40.6678,-73.9398,3050,"1475 President St.","low",0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1.0,1,"2016-06-16 01:15:11","**Midtown East 40\'s/GRAND CENTRAL** ...........1BR f .prime location....recently renovated.. ","East 46th Street",40.7538,-73.97399999999999,3200,"140 East 46th Street","low",0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-06-15 06:18:31","Luxurious doorman, elevator and laundry building located off 5th avenue in the east 80's. A very sought out location on the upper east side. This gorgeous KING size 1 bedroom apartment falls into the PS6 district. Offers a sprawling lay out with a beautifully newly renovated open kitchen. The living area has southern exposure and is drenched with sun light. King size master bedroom.  To view this or inquire about similar listings please CALL- TEXT - EMAIL Danielle LaCroix 542-996-7733 or Bobby Florian 542-996-7733 We specialize in this inventory on the upper east side and can certainly be of assistance.<br /><br /><br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","E 86 Street",40.7809,-73.9595,5250,"12 E 86 Street","low",1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0,1,"2016-04-21 02:22:03","To arrange a showing, please contact Alana Guy at Bond New York 454-243-1076 kagglemanager@renthop.com<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","E 89 Street",40.7771,-73.9445,2850,"530 E 89 Street","low",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,"2016-04-20 05:44:39","Located just outside New York City, your daily commute is only minutes away by subway. This location is quickly becoming an extension of Midtown Manhattan. This area has transformed over the years to one with galleries, waterfront parks, and brownstone blocks. If what you are looking for is a piece of serenity after a long day of work, then this is the place for you.<br /><br />CONTACT ANYTIMEJorge kagglemanager@renthop.com<br /><br /><br /><br /><p><a  website_redacted ","50th Ave.",40.7437,-73.9585,4244,"2-01 50th Ave.","medium",1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1.0,2,"2016-04-30 01:25:04","*2 Conv/ 3 Bed Duplex in Chelsea* Apartment features a large private roof deck and an IN UNIT Washer/Dryer.This apartment has already been converted and features hardwood floors, granite countertops, stainless steel appliances, and a marble bathroom. Contact me to view this or similar apartments in the neighborhood! ","West 19th Street",40.7448,-74.0052,5200,"446 West 19th Street","low",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-04-06 05:50:56","Stylish Renovated 1-bedroom apartment This building is well maintained Located on 105th street /2 ave Very close to the 6 train. Easy commute downtown.Close to Central Park, great location with lots of new restaurants, grocery stores Costco /East River Mall etc...SERIOUS INQUIRES ONLY FOR IMMEDIATE MOVE INBEDROOM FITS QUEEN SIZE BED! Showing today!<br /><br />40x Rent Income Required/ Guarantors Accepted! NO CREDIT, RECENT GRAD, STUDENTS OK!If this is not what you are looking for, please send me the description of the apartment that you are looking for. I have access to 99.9% of apartments in NYC and am fun to work with. I'm confident that I can help finding you a perfect home! Mizuka Murai (Kian Realty) Residential & Investment376-277-3219 kagglemanager@renthop.com<br /><br /><br /><br /><p><a  website_redacted ","East 105th St",40.7898,-73.9421,1725,"311 East 105th St","low",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,"2016-06-07 03:00:34","Fantastic East Village ONE Bedroom Deal. Steps from Tompkins Square Park, dog run, Restaurants, Nightlife, Markets, Boutiques and more.  Hardwood floors, bright and sunny unit, separate kitchen.  Unbeatable price, location and space. Contact me today for showing  Tami 501-606-3449<br/><br/>Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ","E 9 Street",40.7283,-73.9857,2300,"344 E 9 Street","low",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
